from,to,adult_count,child_count,adult_price,child_price,total,payment_method,created_at
Stop_A,Stop_F,2,0,35,0,70,CASH,2026-01-16 04:56:09
Stop_B,Stop_A,1,2,25,15,55,CASH,2026-01-17 09:36:08
Stop_E,Stop_B,2,0,30,0,60,UPI,2026-01-16 18:32:46
Stop_D,Stop_C,2,1,25,15,65,UPI,2026-01-16 08:39:37
Stop_A,Stop_B,2,0,25,0,50,CASH,2026-01-15 18:45:53
Stop_E,Stop_A,1,1,30,15,45,CASH,2026-01-16 02:36:22
Stop_D,Stop_E,3,2,30,15,120,UPI,2026-01-16 21:33:18
Stop_A,Stop_F,2,1,30,15,75,CARD,2026-01-17 14:03:16
Stop_B,Stop_A,2,0,25,0,50,UPI,2026-01-15 02:43:11
Stop_B,Stop_A,1,0,25,0,25,CARD,2026-01-15 12:54:37
Stop_A,Stop_F,1,1,25,15,40,CASH,2026-01-17 12:07:34
Stop_D,Stop_C,2,2,25,15,80,CASH,2026-01-17 16:09:12
Stop_E,Stop_B,1,1,30,15,45,CARD,2026-01-16 08:55:22
Stop_A,Stop_B,2,2,35,15,100,CASH,2026-01-15 06:02:54
Stop_B,Stop_E,1,0,25,0,25,CARD,2026-01-17 02:25:24
Stop_C,Stop_D,2,1,35,15,85,CASH,2026-01-17 08:44:16
Stop_C,Stop_A,1,2,35,15,65,CARD,2026-01-16 22:42:50
Stop_B,Stop_E,2,2,35,15,100,CARD,2026-01-16 06:40:55
Stop_E,Stop_F,1,2,35,15,65,UPI,2026-01-16 19:16:43
Stop_A,Stop_E,1,0,30,0,30,CARD,2026-01-17 23:54:58
Stop_C,Stop_D,2,2,35,15,100,CASH,2026-01-17 21:58:07
Stop_A,Stop_D,1,0,35,0,35,CARD,2026-01-15 13:53:17
Stop_E,Stop_C,2,0,25,0,50,UPI,2026-01-17 02:10:53
Stop_A,Stop_E,1,0,30,0,30,CARD,2026-01-16 22:09:42
Stop_A,Stop_F,1,0,35,0,35,UPI,2026-01-15 09:48:14
Stop_A,Stop_D,1,0,35,0,35,CASH,2026-01-16 11:55:48
Stop_C,Stop_E,3,1,30,15,105,CASH,2026-01-15 10:48:25
Stop_A,Stop_F,1,2,25,15,55,CARD,2026-01-16 13:24:32
Stop_E,Stop_C,1,2,25,15,55,CASH,2026-01-17 23:00:33
Stop_D,Stop_E,1,1,30,15,45,CASH,2026-01-16 20:03:03
Stop_B,Stop_F,2,2,30,15,90,CARD,2026-01-16 10:55:40
Stop_B,Stop_A,1,0,25,0,25,UPI,2026-01-17 10:20:56
Stop_E,Stop_A,1,2,25,15,55,CARD,2026-01-16 01:37:13
Stop_A,Stop_E,2,2,35,15,100,CASH,2026-01-15 12:13:52
Stop_B,Stop_F,1,1,25,15,40,CARD,2026-01-16 07:37:16
Stop_D,Stop_A,3,2,35,15,135,CARD,2026-01-16 14:43:48
Stop_E,Stop_C,1,1,35,15,50,CARD,2026-01-16 09:32:07
Stop_E,Stop_A,2,0,35,0,70,UPI,2026-01-16 17:40:47
Stop_C,Stop_D,2,0,30,0,60,UPI,2026-01-17 01:45:23
Stop_C,Stop_A,3,1,30,15,105,UPI,2026-01-17 01:59:48
Stop_A,Stop_D,2,0,35,0,70,CASH,2026-01-15 10:55:41
Stop_D,Stop_E,2,2,25,15,80,CARD,2026-01-17 19:39:33
Stop_A,Stop_D,1,0,25,0,25,UPI,2026-01-15 05:05:50
Stop_C,Stop_B,1,0,30,0,30,UPI,2026-01-17 00:00:31
Stop_C,Stop_B,1,0,30,0,30,UPI,2026-01-17 17:17:28
Stop_A,Stop_F,3,0,25,0,75,CASH,2026-01-16 22:00:26
Stop_D,Stop_B,2,0,30,0,60,UPI,2026-01-17 02:21:13
Stop_E,Stop_B,2,1,30,15,75,CASH,2026-01-16 14:39:12
Stop_C,Stop_E,1,2,35,15,65,CARD,2026-01-17 22:58:05
Stop_B,Stop_F,2,2,25,15,80,UPI,2026-01-17 07:51:38
Stop_D,Stop_E,1,2,30,15,60,CARD,2026-01-16 22:15:20
Stop_C,Stop_E,1,1,30,15,45,UPI,2026-01-15 10:45:32
Stop_C,Stop_D,1,2,35,15,65,CASH,2026-01-16 07:32:36
Stop_B,Stop_C,2,0,25,0,50,UPI,2026-01-17 23:40:02
Stop_C,Stop_A,1,0,25,0,25,CASH,2026-01-16 06:29:48
Stop_E,Stop_C,3,2,30,15,120,CASH,2026-01-17 06:49:48
Stop_E,Stop_A,3,0,30,0,90,CASH,2026-01-15 12:48:05
Stop_B,Stop_C,3,2,25,15,105,CASH,2026-01-17 01:59:44
Stop_B,Stop_C,2,2,30,15,90,UPI,2026-01-17 23:55:20
Stop_C,Stop_D,1,2,35,15,65,CARD,2026-01-15 01:57:29
Stop_C,Stop_A,2,2,30,15,90,UPI,2026-01-16 11:38:45
Stop_E,Stop_F,3,2,25,15,105,CARD,2026-01-15 10:52:49
Stop_E,Stop_D,1,0,25,0,25,CARD,2026-01-16 22:16:18
Stop_C,Stop_D,2,2,35,15,100,CASH,2026-01-15 00:44:32
Stop_C,Stop_E,3,0,25,0,75,UPI,2026-01-16 04:25:56
Stop_A,Stop_C,3,1,35,15,120,UPI,2026-01-16 21:19:08
Stop_C,Stop_F,2,2,30,15,90,CARD,2026-01-16 10:25:30
Stop_A,Stop_F,1,1,30,15,45,UPI,2026-01-16 18:20:23
Stop_B,Stop_C,1,1,30,15,45,CASH,2026-01-15 15:51:52
Stop_B,Stop_D,2,2,25,15,80,CARD,2026-01-16 13:44:04
Stop_C,Stop_E,3,0,35,0,105,CARD,2026-01-17 07:27:04
Stop_D,Stop_A,1,0,30,0,30,CARD,2026-01-17 18:29:23
Stop_B,Stop_A,1,1,30,15,45,UPI,2026-01-15 20:02:58
Stop_E,Stop_C,1,0,30,0,30,CARD,2026-01-17 06:21:31
Stop_D,Stop_F,2,0,25,0,50,UPI,2026-01-16 05:17:14
Stop_C,Stop_D,2,0,30,0,60,CARD,2026-01-16 03:24:01
Stop_E,Stop_D,3,1,35,15,120,UPI,2026-01-17 16:21:01
Stop_D,Stop_A,1,2,25,15,55,CARD,2026-01-17 14:41:01
Stop_C,Stop_E,3,1,25,15,90,UPI,2026-01-16 14:18:15
Stop_E,Stop_D,2,1,30,15,75,CASH,2026-01-16 16:14:27
Stop_D,Stop_C,3,1,35,15,120,UPI,2026-01-16 16:56:00
Stop_C,Stop_D,2,2,35,15,100,CASH,2026-01-16 14:11:11
Stop_D,Stop_A,3,0,30,0,90,UPI,2026-01-15 18:49:54
Stop_A,Stop_F,3,1,30,15,105,CASH,2026-01-16 23:26:18
Stop_B,Stop_C,1,1,35,15,50,CASH,2026-01-17 17:39:34
Stop_B,Stop_E,1,0,30,0,30,CARD,2026-01-17 03:33:02
Stop_B,Stop_D,2,2,30,15,90,UPI,2026-01-15 09:45:19
Stop_C,Stop_A,2,1,25,15,65,CASH,2026-01-16 08:16:47
Stop_B,Stop_C,1,2,35,15,65,CASH,2026-01-16 20:35:40
Stop_A,Stop_C,3,0,30,0,90,CASH,2026-01-16 02:58:30
Stop_C,Stop_D,1,1,35,15,50,UPI,2026-01-16 21:19:33
Stop_D,Stop_F,1,1,35,15,50,CASH,2026-01-15 12:46:40
Stop_E,Stop_D,2,0,25,0,50,CASH,2026-01-17 04:17:50
Stop_E,Stop_C,2,0,35,0,70,CASH,2026-01-17 06:55:32
Stop_C,Stop_A,2,1,35,15,85,UPI,2026-01-15 09:38:04
Stop_C,Stop_D,3,2,25,15,105,CARD,2026-01-17 14:16:39
Stop_A,Stop_E,1,1,25,15,40,CARD,2026-01-17 01:48:21
Stop_E,Stop_A,1,2,25,15,55,UPI,2026-01-15 14:49:59
Stop_A,Stop_D,3,1,25,15,90,CARD,2026-01-17 05:13:16
Stop_C,Stop_A,3,0,30,0,90,UPI,2026-01-17 09:17:32
Stop_E,Stop_F,3,2,30,15,120,CARD,2026-01-17 09:50:31
Stop_A,Stop_D,1,2,30,15,60,UPI,2026-01-16 20:38:01
Stop_A,Stop_B,3,1,35,15,120,CASH,2026-01-15 00:46:45
Stop_B,Stop_D,2,2,30,15,90,UPI,2026-01-16 13:06:14
Stop_C,Stop_D,1,2,35,15,65,UPI,2026-01-15 15:10:11
Stop_A,Stop_B,2,2,30,15,90,CARD,2026-01-16 00:10:46
Stop_E,Stop_D,3,1,30,15,105,UPI,2026-01-16 02:29:53
Stop_E,Stop_D,2,0,35,0,70,CASH,2026-01-15 04:45:12
Stop_C,Stop_B,2,2,30,15,90,CARD,2026-01-16 19:01:17
Stop_E,Stop_D,2,2,25,15,80,CASH,2026-01-15 05:21:32
Stop_B,Stop_F,3,2,30,15,120,UPI,2026-01-17 15:53:00
Stop_A,Stop_B,1,2,25,15,55,CARD,2026-01-15 14:38:17
Stop_C,Stop_F,1,1,30,15,45,CASH,2026-01-17 20:56:50
Stop_D,Stop_F,2,2,30,15,90,CARD,2026-01-17 07:20:25
Stop_E,Stop_C,2,1,25,15,65,UPI,2026-01-15 05:50:10
Stop_C,Stop_B,1,0,35,0,35,CASH,2026-01-16 00:53:40
Stop_C,Stop_A,2,1,30,15,75,CARD,2026-01-15 21:03:19
Stop_D,Stop_E,1,2,30,15,60,CASH,2026-01-16 02:15:21
Stop_E,Stop_B,1,1,30,15,45,CARD,2026-01-16 18:20:38
Stop_B,Stop_F,3,0,25,0,75,CASH,2026-01-16 08:04:24
Stop_B,Stop_D,1,0,35,0,35,UPI,2026-01-16 16:12:09
Stop_D,Stop_A,3,0,25,0,75,UPI,2026-01-16 12:43:50
Stop_D,Stop_A,2,0,35,0,70,CARD,2026-01-16 13:06:19
Stop_C,Stop_B,3,1,25,15,90,CASH,2026-01-15 09:35:31
Stop_D,Stop_B,2,0,30,0,60,CASH,2026-01-17 13:57:59
Stop_B,Stop_C,3,0,35,0,105,UPI,2026-01-17 07:55:22
Stop_C,Stop_B,3,1,25,15,90,UPI,2026-01-16 20:13:14
Stop_D,Stop_E,2,0,25,0,50,CASH,2026-01-15 06:56:15
Stop_A,Stop_E,3,0,35,0,105,UPI,2026-01-15 15:46:16
Stop_C,Stop_E,2,1,30,15,75,UPI,2026-01-17 14:10:44
Stop_E,Stop_F,2,2,30,15,90,UPI,2026-01-15 23:54:32
Stop_D,Stop_A,3,0,25,0,75,UPI,2026-01-16 13:12:39
Stop_D,Stop_F,3,1,30,15,105,UPI,2026-01-16 12:31:09
Stop_D,Stop_B,2,2,30,15,90,CASH,2026-01-15 06:22:23
Stop_A,Stop_D,3,0,25,0,75,CASH,2026-01-16 15:26:45
Stop_C,Stop_B,3,1,30,15,105,UPI,2026-01-16 19:23:50
Stop_A,Stop_F,1,0,30,0,30,CASH,2026-01-15 15:25:46
Stop_A,Stop_D,1,1,25,15,40,CASH,2026-01-16 03:11:51
Stop_B,Stop_E,3,1,35,15,120,CARD,2026-01-16 05:17:30
Stop_A,Stop_B,1,0,25,0,25,CARD,2026-01-17 01:03:09
Stop_B,Stop_C,1,2,25,15,55,CASH,2026-01-15 17:52:54
Stop_B,Stop_F,3,2,35,15,135,CARD,2026-01-16 11:31:14
Stop_E,Stop_B,3,2,25,15,105,CASH,2026-01-16 03:22:09
Stop_C,Stop_E,1,2,30,15,60,UPI,2026-01-17 03:02:15
Stop_B,Stop_A,1,1,30,15,45,CARD,2026-01-17 14:29:51
Stop_B,Stop_F,1,2,25,15,55,UPI,2026-01-17 17:00:11
Stop_C,Stop_B,3,0,25,0,75,UPI,2026-01-15 11:40:49
Stop_B,Stop_C,1,1,30,15,45,CASH,2026-01-16 21:33:28
Stop_C,Stop_A,2,1,30,15,75,CARD,2026-01-17 14:33:03
Stop_E,Stop_D,1,2,30,15,60,UPI,2026-01-17 13:43:22
Stop_E,Stop_D,3,2,25,15,105,CASH,2026-01-16 01:44:59
Stop_B,Stop_D,3,0,25,0,75,CASH,2026-01-15 12:16:43
Stop_B,Stop_D,2,2,25,15,80,CARD,2026-01-16 08:00:10
Stop_D,Stop_E,2,0,30,0,60,UPI,2026-01-15 23:59:20
Stop_E,Stop_A,1,2,35,15,65,UPI,2026-01-15 16:18:21
Stop_A,Stop_F,3,0,30,0,90,CARD,2026-01-15 01:35:11
Stop_E,Stop_A,2,0,35,0,70,CARD,2026-01-15 19:48:57
Stop_D,Stop_C,1,2,35,15,65,CASH,2026-01-17 14:17:52
Stop_C,Stop_B,1,1,35,15,50,CASH,2026-01-17 01:11:46
Stop_D,Stop_A,2,1,25,15,65,UPI,2026-01-15 16:25:11
Stop_A,Stop_E,2,1,35,15,85,CARD,2026-01-15 00:21:54
Stop_D,Stop_C,3,0,30,0,90,CASH,2026-01-17 12:20:38
Stop_B,Stop_E,3,0,25,0,75,CASH,2026-01-16 02:54:01
Stop_E,Stop_A,3,0,30,0,90,CARD,2026-01-16 17:19:14
Stop_E,Stop_C,2,1,30,15,75,UPI,2026-01-16 13:12:48
Stop_D,Stop_F,3,1,35,15,120,UPI,2026-01-16 21:43:22
Stop_C,Stop_A,3,1,25,15,90,CARD,2026-01-17 18:26:38
Stop_B,Stop_C,2,0,35,0,70,CARD,2026-01-16 13:18:07
Stop_C,Stop_D,2,2,25,15,80,CASH,2026-01-16 16:26:02
Stop_A,Stop_C,1,0,25,0,25,CARD,2026-01-16 04:31:36
Stop_B,Stop_A,2,0,35,0,70,CASH,2026-01-16 05:21:54
Stop_A,Stop_E,2,1,30,15,75,CARD,2026-01-16 17:08:08
Stop_B,Stop_E,2,0,30,0,60,CASH,2026-01-16 09:51:07
Stop_C,Stop_F,3,1,25,15,90,CASH,2026-01-15 22:06:19
Stop_B,Stop_D,1,0,35,0,35,UPI,2026-01-17 06:56:04
Stop_A,Stop_C,3,0,35,0,105,CASH,2026-01-17 01:00:20
Stop_D,Stop_C,2,0,35,0,70,CARD,2026-01-17 03:43:19
Stop_C,Stop_F,1,2,35,15,65,UPI,2026-01-15 04:38:33
Stop_A,Stop_F,3,1,35,15,120,CARD,2026-01-17 09:37:11
Stop_B,Stop_D,3,1,25,15,90,CASH,2026-01-17 14:22:42
Stop_E,Stop_C,2,0,35,0,70,CASH,2026-01-16 12:08:44
Stop_D,Stop_E,1,1,35,15,50,CARD,2026-01-16 10:47:41
Stop_E,Stop_B,3,0,25,0,75,UPI,2026-01-17 03:55:37
Stop_B,Stop_C,1,0,35,0,35,CASH,2026-01-16 05:23:40
Stop_E,Stop_D,3,1,25,15,90,UPI,2026-01-16 15:38:22
Stop_D,Stop_F,2,0,35,0,70,CASH,2026-01-16 05:54:02
Stop_D,Stop_B,1,0,35,0,35,UPI,2026-01-17 06:51:04
Stop_B,Stop_F,3,1,35,15,120,UPI,2026-01-15 17:02:45
Stop_B,Stop_C,2,1,35,15,85,CARD,2026-01-17 08:38:13
Stop_D,Stop_C,3,0,35,0,105,UPI,2026-01-16 19:15:09
Stop_B,Stop_E,3,0,25,0,75,CASH,2026-01-16 14:12:00
Stop_D,Stop_E,3,1,30,15,105,UPI,2026-01-16 02:25:32
Stop_B,Stop_E,1,1,35,15,50,CASH,2026-01-16 17:37:21
Stop_C,Stop_E,2,2,25,15,80,CASH,2026-01-15 21:43:46
Stop_C,Stop_B,1,2,25,15,55,CARD,2026-01-16 23:59:00
Stop_A,Stop_D,1,0,30,0,30,CASH,2026-01-17 14:24:01
Stop_B,Stop_C,1,0,30,0,30,UPI,2026-01-17 06:19:33
Stop_B,Stop_A,2,1,30,15,75,CASH,2026-01-16 12:55:59
Stop_D,Stop_C,3,1,30,15,105,CASH,2026-01-16 17:45:58
Stop_C,Stop_D,1,2,25,15,55,CASH,2026-01-15 01:31:19
Stop_B,Stop_C,1,1,35,15,50,UPI,2026-01-16 10:15:18
Stop_A,Stop_D,2,2,25,15,80,CASH,2026-01-15 02:48:55
Stop_A,Stop_D,3,2,25,15,105,UPI,2026-01-17 15:54:15
Stop_E,Stop_D,1,2,25,15,55,CARD,2026-01-16 11:17:18
Stop_B,Stop_A,3,2,25,15,105,UPI,2026-01-17 00:49:10
Stop_E,Stop_F,3,1,35,15,120,CARD,2026-01-15 08:51:26
Stop_E,Stop_A,2,0,30,0,60,CARD,2026-01-16 06:27:00
Stop_C,Stop_F,1,2,35,15,65,UPI,2026-01-17 07:25:22
Stop_E,Stop_C,1,0,35,0,35,CASH,2026-01-17 10:34:15
Stop_A,Stop_B,2,2,35,15,100,UPI,2026-01-17 06:12:55
Stop_B,Stop_C,1,0,35,0,35,CASH,2026-01-16 21:44:19
Stop_D,Stop_C,3,2,25,15,105,CASH,2026-01-16 04:07:38
Stop_D,Stop_B,2,1,35,15,85,CASH,2026-01-17 01:42:33
Stop_A,Stop_E,1,0,30,0,30,UPI,2026-01-17 10:56:25
Stop_A,Stop_B,2,1,25,15,65,CASH,2026-01-17 12:03:43
Stop_C,Stop_B,1,0,30,0,30,CASH,2026-01-17 23:16:33
Stop_A,Stop_E,3,2,25,15,105,CASH,2026-01-16 19:32:21
Stop_E,Stop_F,3,0,35,0,105,CASH,2026-01-17 23:58:08
Stop_C,Stop_B,1,2,35,15,65,CARD,2026-01-15 12:37:20
Stop_A,Stop_B,3,1,35,15,120,CARD,2026-01-15 09:46:02
Stop_D,Stop_B,2,1,25,15,65,CARD,2026-01-15 21:01:27
Stop_C,Stop_A,1,0,35,0,35,CASH,2026-01-15 03:02:02
Stop_C,Stop_F,3,2,25,15,105,UPI,2026-01-16 16:16:20
Stop_D,Stop_B,2,0,25,0,50,UPI,2026-01-16 11:57:21
Stop_E,Stop_C,2,0,30,0,60,UPI,2026-01-16 05:36:39
Stop_B,Stop_E,2,2,30,15,90,CASH,2026-01-15 00:12:52
Stop_D,Stop_A,1,2,35,15,65,CARD,2026-01-15 02:31:49
Stop_C,Stop_A,2,0,35,0,70,CASH,2026-01-16 03:41:37
Stop_C,Stop_B,1,0,35,0,35,UPI,2026-01-15 18:26:25
Stop_B,Stop_E,1,1,30,15,45,CARD,2026-01-15 15:31:01
Stop_B,Stop_F,3,1,30,15,105,CASH,2026-01-16 17:36:29
Stop_A,Stop_E,1,1,25,15,40,CASH,2026-01-17 06:06:56
Stop_D,Stop_C,1,1,30,15,45,CARD,2026-01-16 15:01:55
Stop_D,Stop_F,1,0,30,0,30,CARD,2026-01-16 19:45:50
Stop_A,Stop_C,3,1,25,15,90,CASH,2026-01-16 06:40:36
Stop_A,Stop_F,2,0,30,0,60,CASH,2026-01-16 07:42:36
Stop_B,Stop_A,1,0,25,0,25,CARD,2026-01-15 08:32:46
Stop_E,Stop_C,3,0,30,0,90,UPI,2026-01-16 10:05:36
Stop_E,Stop_F,3,1,35,15,120,CARD,2026-01-16 19:48:51
Stop_C,Stop_D,3,2,30,15,120,UPI,2026-01-15 00:28:42
Stop_E,Stop_A,2,2,35,15,100,UPI,2026-01-17 04:47:55
Stop_E,Stop_F,3,2,25,15,105,CASH,2026-01-16 03:39:26
Stop_D,Stop_A,1,2,30,15,60,UPI,2026-01-16 19:38:14
Stop_E,Stop_F,3,2,35,15,135,CARD,2026-01-15 12:09:10
Stop_C,Stop_F,2,2,25,15,80,UPI,2026-01-15 02:12:55
Stop_C,Stop_B,1,0,35,0,35,CASH,2026-01-15 19:43:48
Stop_A,Stop_F,2,0,25,0,50,CARD,2026-01-16 23:11:24
Stop_A,Stop_C,3,0,25,0,75,CASH,2026-01-17 08:18:28
Stop_C,Stop_D,3,1,25,15,90,CARD,2026-01-17 05:25:08
Stop_B,Stop_D,2,0,30,0,60,UPI,2026-01-17 03:40:02
Stop_E,Stop_C,2,0,25,0,50,CARD,2026-01-16 02:06:19
Stop_C,Stop_E,1,1,30,15,45,CASH,2026-01-16 11:02:37
Stop_A,Stop_F,3,0,35,0,105,CASH,2026-01-15 04:05:32
Stop_C,Stop_B,3,1,35,15,120,UPI,2026-01-17 07:58:03
Stop_A,Stop_E,3,1,25,15,90,CASH,2026-01-15 18:38:42
Stop_D,Stop_E,1,1,25,15,40,UPI,2026-01-17 16:55:32
Stop_E,Stop_D,2,1,25,15,65,UPI,2026-01-17 08:43:28
Stop_C,Stop_A,1,2,25,15,55,CARD,2026-01-15 23:23:05
Stop_E,Stop_C,2,2,30,15,90,UPI,2026-01-15 15:38:28
Stop_B,Stop_F,3,0,35,0,105,UPI,2026-01-17 09:38:57
Stop_A,Stop_D,2,0,30,0,60,UPI,2026-01-15 19:18:02
Stop_A,Stop_C,3,1,35,15,120,CASH,2026-01-15 03:25:36
Stop_C,Stop_B,1,2,25,15,55,UPI,2026-01-17 07:15:45
Stop_D,Stop_B,2,1,25,15,65,UPI,2026-01-17 09:35:30
Stop_D,Stop_B,3,1,30,15,105,CARD,2026-01-15 05:44:30
Stop_A,Stop_F,1,2,35,15,65,CASH,2026-01-17 07:53:43
Stop_B,Stop_F,1,0,30,0,30,CARD,2026-01-16 14:50:24
Stop_E,Stop_B,2,2,25,15,80,CARD,2026-01-15 06:31:28
Stop_B,Stop_A,3,2,35,15,135,UPI,2026-01-16 02:43:14
Stop_B,Stop_C,3,2,30,15,120,CARD,2026-01-17 00:10:36
Stop_D,Stop_C,3,1,35,15,120,CASH,2026-01-15 20:49:26
Stop_A,Stop_C,3,1,25,15,90,CASH,2026-01-17 23:20:00
Stop_D,Stop_A,3,1,30,15,105,UPI,2026-01-17 03:55:51
Stop_A,Stop_C,1,2,25,15,55,CASH,2026-01-15 08:41:03
Stop_C,Stop_A,3,0,35,0,105,CARD,2026-01-16 22:56:55
Stop_C,Stop_B,3,0,30,0,90,CARD,2026-01-17 08:37:32
Stop_C,Stop_B,2,0,25,0,50,CASH,2026-01-16 09:32:01
Stop_C,Stop_A,1,0,30,0,30,CASH,2026-01-17 22:14:53
Stop_A,Stop_B,1,1,25,15,40,UPI,2026-01-15 05:39:47
Stop_B,Stop_E,2,2,35,15,100,CASH,2026-01-17 20:35:12
Stop_D,Stop_E,2,1,35,15,85,UPI,2026-01-15 17:08:10
Stop_B,Stop_F,2,2,35,15,100,CARD,2026-01-16 06:07:34
Stop_A,Stop_B,2,2,25,15,80,UPI,2026-01-17 01:24:20
Stop_B,Stop_A,3,0,25,0,75,CARD,2026-01-15 21:11:34
Stop_E,Stop_F,2,2,35,15,100,UPI,2026-01-15 00:24:07
Stop_B,Stop_D,1,1,30,15,45,CARD,2026-01-16 20:33:11
Stop_D,Stop_B,2,0,25,0,50,CASH,2026-01-15 22:36:41
Stop_C,Stop_D,3,1,30,15,105,CARD,2026-01-15 11:04:38
Stop_E,Stop_A,2,0,35,0,70,UPI,2026-01-17 11:52:41
Stop_A,Stop_B,3,2,35,15,135,UPI,2026-01-15 10:00:43
Stop_E,Stop_F,3,1,30,15,105,CASH,2026-01-17 03:00:36
Stop_B,Stop_C,3,1,30,15,105,CARD,2026-01-15 21:53:59
Stop_B,Stop_D,1,1,25,15,40,UPI,2026-01-17 16:59:28
Stop_C,Stop_E,3,1,35,15,120,CARD,2026-01-17 16:21:14
Stop_D,Stop_F,3,0,35,0,105,UPI,2026-01-17 01:04:03
Stop_E,Stop_B,1,2,30,15,60,CASH,2026-01-15 15:31:11
Stop_B,Stop_A,2,1,35,15,85,CARD,2026-01-17 16:16:57
Stop_A,Stop_D,3,0,30,0,90,CARD,2026-01-16 11:12:36
Stop_D,Stop_F,3,1,35,15,120,CASH,2026-01-15 11:07:28
Stop_D,Stop_E,2,0,25,0,50,CARD,2026-01-17 21:06:53
Stop_C,Stop_F,2,2,25,15,80,CASH,2026-01-16 04:27:45
Stop_D,Stop_F,1,1,25,15,40,UPI,2026-01-17 02:52:29
Stop_D,Stop_F,3,0,30,0,90,UPI,2026-01-17 01:56:18
Stop_D,Stop_F,1,2,25,15,55,UPI,2026-01-15 09:51:13
Stop_C,Stop_D,2,0,35,0,70,CASH,2026-01-16 23:04:42
Stop_D,Stop_A,1,2,25,15,55,UPI,2026-01-16 08:17:50
Stop_E,Stop_D,1,2,25,15,55,CASH,2026-01-17 15:55:07
Stop_A,Stop_E,2,0,35,0,70,CARD,2026-01-16 18:18:52
Stop_E,Stop_A,1,1,25,15,40,CASH,2026-01-15 07:05:03
Stop_D,Stop_B,2,0,35,0,70,CARD,2026-01-16 10:48:46
Stop_E,Stop_F,3,1,30,15,105,CASH,2026-01-16 04:00:17
Stop_E,Stop_D,1,0,30,0,30,CARD,2026-01-17 04:30:38
Stop_D,Stop_B,2,0,35,0,70,UPI,2026-01-17 21:11:24
Stop_D,Stop_C,3,2,30,15,120,CARD,2026-01-17 02:29:51
Stop_D,Stop_E,2,1,25,15,65,UPI,2026-01-17 03:52:09
Stop_B,Stop_E,1,1,25,15,40,UPI,2026-01-17 19:25:03
Stop_A,Stop_D,3,2,25,15,105,CARD,2026-01-15 03:48:19
Stop_E,Stop_D,3,1,30,15,105,CARD,2026-01-16 14:07:07
Stop_C,Stop_B,2,0,25,0,50,UPI,2026-01-17 10:58:02
Stop_A,Stop_F,1,2,35,15,65,CASH,2026-01-15 14:55:38
Stop_E,Stop_C,2,0,25,0,50,CASH,2026-01-16 08:11:54
Stop_D,Stop_E,2,0,35,0,70,CARD,2026-01-17 12:43:57
Stop_C,Stop_F,2,2,30,15,90,CASH,2026-01-15 20:00:04
Stop_A,Stop_B,2,1,25,15,65,CARD,2026-01-16 20:01:38
Stop_E,Stop_D,1,2,30,15,60,CASH,2026-01-17 21:04:26
Stop_B,Stop_C,1,2,25,15,55,CARD,2026-01-16 06:22:29
Stop_B,Stop_A,1,2,25,15,55,CASH,2026-01-15 03:54:57
Stop_D,Stop_F,3,2,35,15,135,CARD,2026-01-15 12:43:53
Stop_B,Stop_A,2,0,30,0,60,CASH,2026-01-16 09:45:52
Stop_A,Stop_B,2,2,30,15,90,CASH,2026-01-15 04:29:54
Stop_C,Stop_A,1,1,25,15,40,CARD,2026-01-17 15:29:11
Stop_A,Stop_D,2,2,25,15,80,CARD,2026-01-16 03:58:54
Stop_B,Stop_C,2,2,25,15,80,CASH,2026-01-16 16:32:16
Stop_B,Stop_A,3,2,35,15,135,CARD,2026-01-17 22:58:57
Stop_E,Stop_D,2,0,30,0,60,CASH,2026-01-17 20:03:52
Stop_A,Stop_F,1,0,35,0,35,CARD,2026-01-17 15:33:10
Stop_E,Stop_F,1,1,35,15,50,UPI,2026-01-16 08:01:51
Stop_E,Stop_B,3,1,35,15,120,CARD,2026-01-17 03:12:19
Stop_A,Stop_E,1,1,25,15,40,UPI,2026-01-16 17:32:47
Stop_A,Stop_D,1,1,25,15,40,UPI,2026-01-17 12:16:00
Stop_E,Stop_A,2,0,25,0,50,UPI,2026-01-15 00:10:58
Stop_A,Stop_F,1,1,35,15,50,CASH,2026-01-17 15:35:33
Stop_E,Stop_B,1,0,30,0,30,CARD,2026-01-17 19:39:00
Stop_D,Stop_A,3,2,30,15,120,CARD,2026-01-17 14:08:32
Stop_A,Stop_D,3,1,25,15,90,CASH,2026-01-16 01:20:53
Stop_C,Stop_A,3,1,35,15,120,UPI,2026-01-16 21:50:06
Stop_C,Stop_A,3,0,30,0,90,CARD,2026-01-17 17:25:12
Stop_B,Stop_D,2,1,30,15,75,CARD,2026-01-16 11:09:52
Stop_B,Stop_E,3,0,25,0,75,CASH,2026-01-15 00:49:16
Stop_A,Stop_E,2,0,25,0,50,CARD,2026-01-17 11:19:18
Stop_C,Stop_E,1,1,30,15,45,UPI,2026-01-17 03:11:33
Stop_E,Stop_C,2,2,35,15,100,CARD,2026-01-16 22:05:56
Stop_A,Stop_B,2,0,25,0,50,CASH,2026-01-17 10:17:23
Stop_B,Stop_F,2,1,35,15,85,CARD,2026-01-15 03:10:12
Stop_E,Stop_C,3,2,30,15,120,CASH,2026-01-16 08:31:05
Stop_B,Stop_D,3,0,35,0,105,CASH,2026-01-15 12:08:22
Stop_E,Stop_B,3,1,30,15,105,CARD,2026-01-17 00:25:04
Stop_C,Stop_F,1,1,25,15,40,CASH,2026-01-17 11:57:48
